metric,score,evaluation_model,reason,error
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the retrieval context perfectly aligns with the expected output, with the 1st node directly supporting the minimised usage of thrusters.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly matched with the 1st node in the retrieval context, showcasing a flawless recall of the information.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output is perfectly matched with the 1st node in the retrieval context, which directly mentions ",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the output perfectly matches the 1st node in the retrieval context, showing excellent contextual recall capabilities.",
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because there is no relevant information in the retrieval context to support the expected output ,
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the response ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the entire expected output ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the expected output ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the sentence perfectly matches the information provided in the 1st node in the retrieval context, resulting in a flawless attribution.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is a direct match to the 1st node in the retrieval context, perfectly capturing the two main aspects to be studied during the design task in WP6, which are evidence traceability and evidence change impact analysis.",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the sentence ,
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because the sentence does not mention any specific node in the retrieval context, making it impossible to attribute it to any node in the retrieval context.",
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there are no attributed sentences to any nodes in the retrieval context, and the expected output sentence is a standalone sentence without any direct relation to the context.",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the word ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the sentence ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the retrieval context perfectly captures the essence of the term,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because all the terms in the expected output are perfectly matched with the nodes in the retrieval context, with multiple nodes providing identical or very similar information, resulting in a perfect alignment between the two.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly matched with the 1st node in the retrieval context, providing a precise and accurate summary of the problems identified in practice that led to the design of the approach.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is directly attributed to the 1st node in the retrieval context, providing a precise match.",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the sentence ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the expected output ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the output perfectly matches the relevant information in the 1st node in the retrieval context, which explicitly states ",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the expected output ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output is a direct quote from the 1st node in the retrieval context, demonstrating a perfect match between the two texts.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the sentence perfectly matches the 1st node in the retrieval context, indicating a precise alignment between the generated output and the original information.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output is perfectly matched with the 1st node in the retrieval context, providing an exact description of the absolute measurement error.",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the retrieval context perfectly matches the expected output with the 1st node in the retrieval context providing a direct and accurate description of ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the sentence is perfectly matched with the 2nd node in the retrieval context, which provides an exact match for the expected output.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the retrieval context perfectly matches the expected output, directly mentioning",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the word,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the 1st node in retrieval context perfectly matches the expected output ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the output ,
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the sentence ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the sentence ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the expected output ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the output perfectly matches the information provided in the 2nd node in the retrieval context, resulting in a flawless recall.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the sentence perfectly matches the phrases in the 1st and 2nd nodes in the retrieval context, ensuring a precise recall.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output perfectly matches with the information provided in the 3rd node in the retrieval context, resulting in a perfect recall score.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the output perfectly matches the information provided in the 1st node in the retrieval context, with the exact confidence level of 95% mentioned in both places.",
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the term ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the output exactly matches the information provided in the 1st node in the retrieval context, ensuring a perfect recall.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly attributed to the 1st node in the retrieval context, indicating a precise match.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly matched with the 2nd node in the retrieval context, which states the same sentence, demonstrating a precise contextual recall.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly attributed to the 1st node in the retrieval context, indicating a flawless contextual recall performance.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly attributed to the 1st node in the retrieval context, ensuring a flawless match.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output is a direct match with the 1st node in the retrieval context, making it a perfect match.",
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the expected output ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output EWR is perfectly attributed to the 1st node in the retrieval context, which provides a precise match with the mention of ",
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there is no relevant information found in the retrieval context to support any part of the expected output, resulting in a complete mismatch.",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the 1st node in retrieval context directly mentions ,
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the sentence ,
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the term ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly matched with the 1st node in the retrieval context, providing a seamless connection between the two.",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the retrieval context explicitly mentions ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the sentence ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the sentence is directly quoted from the 1st node in the retrieval context, ensuring a perfect match.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly attributed to the 1st node in the retrieval context, providing a precise match.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output perfectly matches the 1st node in the retrieval context, ",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the retrieval context perfectly matches the expected output, providing a direct and exact match for sentence 1 in the expected output, specifically at node 1 in the retrieval context, which is a perfect match for the entire expected output sentence, resulting in a perfect score of 1.00. This is a great result, indicating the model",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output matches exactly with the 1st node in the retrieval context, indicating a perfect contextual recall.",
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there is no retrieval context provided to attribute the expected output to any node in the retrieval context, making it impossible to determine relevance.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is directly mentioned in the 1st node in the retrieval context, resulting in a perfect match.",
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there is no relevant information in the retrieval context that supports or attributes to the expected output sentence, specifically the sentence about thrusters providing pure torques about three orthogonal axes.",
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the expected output ,
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the expected output ,
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because the expected output does not relate to any nodes in the retrieval context, as it talks about reaction wheels which are not mentioned in the context.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire sentence is a direct copy from the 1st node in the retrieval context, ensuring a perfect match with the expected output.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output is perfectly matched with the 1st node in the retrieval context, which provides an exact description of the subsystem",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the retrieval context perfectly matches the expected output sentence, providing an exact match for the node in the retrieval context.",
Contextual Recall,0.5,Llama-3 70B,"The score is 0.50 because the model and spacecraft are mentioned in the retrieval context, but other important details like navigation authorities, latitude/longitude grid, and SSP delivery are not mentioned, resulting in an incomplete attribution.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output perfectly matches the 1st node in the retrieval context, ensuring a flawless recall.",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the retrieval context directly mentions ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output matches the 1st node in the retrieval context perfectly, with no discrepancies found.",
